2023-09-26 01:30:11,754 DEBUG   HandlerThread:187620 [system_monitor.py:probe():210] {'os': 'Linux-6.2.0-33-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2023-09-26T08:30:11.747677', 'startedAt': '2023-09-26T08:30:10.112965', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/Xander-Hinrichsen/ddpm-vanilla.git', 'commit': '30b206e39ccae59c4524424ed42db37d1b59897e'}, 'email': 'xhinrichsen@ucsd.edu', 'root': '/home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla', 'host': 'xander', 'username': 'xander', 'executable': '/usr/bin/python3', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 4023.82625, 'min': 800.0, 'max': 4200.0}, 'cpu_freq_per_core': [{'current': 3999.392, 'min': 800.0, 'max': 4200.0}, {'current': 4000.007, 'min': 800.0, 'max': 4200.0}, {'current': 3999.98, 'min': 800.0, 'max': 4200.0}, {'current': 3999.972, 'min': 800.0, 'max': 4200.0}, {'current': 3999.965, 'min': 800.0, 'max': 4200.0}, {'current': 4000.0, 'min': 800.0, 'max': 4200.0}, {'current': 4000.184, 'min': 800.0, 'max': 4200.0}, {'current': 3999.93, 'min': 800.0, 'max': 4200.0}], 'disk': {'/': {'total': 915.3213348388672, 'used': 101.88288879394531}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 31.286762237548828}}
2023-09-26 01:30:11,754 INFO    HandlerThread:187620 [system_monitor.py:probe():211] Finished collecting system info
2023-09-26 01:30:11,754 INFO    HandlerThread:187620 [system_monitor.py:probe():214] Publishing system info
2023-09-26 01:30:11,754 DEBUG   HandlerThread:187620 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-09-26 01:30:11,754 DEBUG   HandlerThread:187620 [system_info.py:_save_pip():68] Saving pip packages done
2023-09-26 01:30:11,754 INFO    HandlerThread:187620 [system_monitor.py:probe():216] Finished publishing system info
2023-09-26 01:30:11,755 DEBUG   SenderThread:187620 [sender.py:send():380] send: files
2023-09-26 01:30:11,755 INFO    SenderThread:187620 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-09-26 01:30:11,760 DEBUG   SenderThread:187620 [sender.py:send():380] send: telemetry
2023-09-26 01:30:11,801 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: stop_status
2023-09-26 01:30:11,801 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-26 01:30:11,801 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: stop_status
2023-09-26 01:30:12,271 INFO    Thread-12 :187620 [dir_watcher.py:_on_file_created():271] file/dir created: /home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla/wandb/run-20230926_013010-h7m7mija/files/wandb-metadata.json
2023-09-26 01:30:12,272 INFO    Thread-12 :187620 [dir_watcher.py:_on_file_created():271] file/dir created: /home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla/wandb/run-20230926_013010-h7m7mija/files/requirements.txt
2023-09-26 01:30:12,385 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: partial_history
2023-09-26 01:30:12,433 DEBUG   SenderThread:187620 [sender.py:send():380] send: history
2023-09-26 01:30:12,433 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: summary_record
2023-09-26 01:30:12,434 INFO    SenderThread:187620 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 01:30:12,526 INFO    wandb-upload_0:187620 [upload_job.py:push():131] Uploaded file /tmp/tmpnz8cjl3zwandb/9u2bt3ub-wandb-metadata.json
2023-09-26 01:30:13,269 INFO    Thread-12 :187620 [dir_watcher.py:_on_file_created():271] file/dir created: /home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla/wandb/run-20230926_013010-h7m7mija/files/wandb-summary.json
2023-09-26 01:30:15,434 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 01:30:15,595 DEBUG   SenderThread:187620 [sender.py:send():380] send: exit
2023-09-26 01:30:15,595 INFO    SenderThread:187620 [sender.py:send_exit():585] handling exit code: 255
2023-09-26 01:30:15,595 INFO    SenderThread:187620 [sender.py:send_exit():587] handling runtime: 3
2023-09-26 01:30:15,596 INFO    SenderThread:187620 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 01:30:15,596 INFO    SenderThread:187620 [sender.py:send_exit():593] send defer
2023-09-26 01:30:15,596 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: defer
2023-09-26 01:30:15,596 INFO    HandlerThread:187620 [handler.py:handle_request_defer():170] handle defer: 0
2023-09-26 01:30:15,596 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: defer
2023-09-26 01:30:15,596 INFO    SenderThread:187620 [sender.py:send_request_defer():609] handle sender defer: 0
2023-09-26 01:30:15,596 INFO    SenderThread:187620 [sender.py:transition_state():613] send defer: 1
2023-09-26 01:30:15,596 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: defer
2023-09-26 01:30:15,597 INFO    HandlerThread:187620 [handler.py:handle_request_defer():170] handle defer: 1
2023-09-26 01:30:15,597 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: defer
2023-09-26 01:30:15,597 INFO    SenderThread:187620 [sender.py:send_request_defer():609] handle sender defer: 1
2023-09-26 01:30:15,597 INFO    SenderThread:187620 [sender.py:transition_state():613] send defer: 2
2023-09-26 01:30:15,597 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: defer
2023-09-26 01:30:15,597 INFO    HandlerThread:187620 [handler.py:handle_request_defer():170] handle defer: 2
2023-09-26 01:30:15,597 INFO    HandlerThread:187620 [system_monitor.py:finish():190] Stopping system monitor
2023-09-26 01:30:15,597 DEBUG   SystemMonitor:187620 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-09-26 01:30:15,597 DEBUG   SystemMonitor:187620 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-09-26 01:30:15,597 INFO    HandlerThread:187620 [interfaces.py:finish():202] Joined cpu monitor
2023-09-26 01:30:15,597 DEBUG   SystemMonitor:187620 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-09-26 01:30:15,598 INFO    HandlerThread:187620 [interfaces.py:finish():202] Joined disk monitor
2023-09-26 01:30:15,680 INFO    HandlerThread:187620 [interfaces.py:finish():202] Joined gpu monitor
2023-09-26 01:30:15,681 INFO    HandlerThread:187620 [interfaces.py:finish():202] Joined memory monitor
2023-09-26 01:30:15,681 INFO    HandlerThread:187620 [interfaces.py:finish():202] Joined network monitor
2023-09-26 01:30:15,681 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: defer
2023-09-26 01:30:15,681 INFO    SenderThread:187620 [sender.py:send_request_defer():609] handle sender defer: 2
2023-09-26 01:30:15,681 INFO    SenderThread:187620 [sender.py:transition_state():613] send defer: 3
2023-09-26 01:30:15,681 DEBUG   SenderThread:187620 [sender.py:send():380] send: stats
2023-09-26 01:30:15,682 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: defer
2023-09-26 01:30:15,682 INFO    HandlerThread:187620 [handler.py:handle_request_defer():170] handle defer: 3
2023-09-26 01:30:15,682 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: defer
2023-09-26 01:30:15,682 INFO    SenderThread:187620 [sender.py:send_request_defer():609] handle sender defer: 3
2023-09-26 01:30:15,682 INFO    SenderThread:187620 [sender.py:transition_state():613] send defer: 4
2023-09-26 01:30:15,682 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: defer
2023-09-26 01:30:15,682 INFO    HandlerThread:187620 [handler.py:handle_request_defer():170] handle defer: 4
2023-09-26 01:30:15,682 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: defer
2023-09-26 01:30:15,682 INFO    SenderThread:187620 [sender.py:send_request_defer():609] handle sender defer: 4
2023-09-26 01:30:15,682 INFO    SenderThread:187620 [sender.py:transition_state():613] send defer: 5
2023-09-26 01:30:15,682 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: defer
2023-09-26 01:30:15,682 INFO    HandlerThread:187620 [handler.py:handle_request_defer():170] handle defer: 5
2023-09-26 01:30:15,683 DEBUG   SenderThread:187620 [sender.py:send():380] send: summary
2023-09-26 01:30:15,683 INFO    SenderThread:187620 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-09-26 01:30:15,683 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: defer
2023-09-26 01:30:15,683 INFO    SenderThread:187620 [sender.py:send_request_defer():609] handle sender defer: 5
2023-09-26 01:30:15,683 INFO    SenderThread:187620 [sender.py:transition_state():613] send defer: 6
2023-09-26 01:30:15,683 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: defer
2023-09-26 01:30:15,683 INFO    HandlerThread:187620 [handler.py:handle_request_defer():170] handle defer: 6
2023-09-26 01:30:15,684 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: defer
2023-09-26 01:30:15,684 INFO    SenderThread:187620 [sender.py:send_request_defer():609] handle sender defer: 6
2023-09-26 01:30:15,686 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 01:30:16,188 INFO    SenderThread:187620 [sender.py:transition_state():613] send defer: 7
2023-09-26 01:30:16,188 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: defer
2023-09-26 01:30:16,188 INFO    HandlerThread:187620 [handler.py:handle_request_defer():170] handle defer: 7
2023-09-26 01:30:16,188 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: defer
2023-09-26 01:30:16,188 INFO    SenderThread:187620 [sender.py:send_request_defer():609] handle sender defer: 7
2023-09-26 01:30:16,270 INFO    Thread-12 :187620 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla/wandb/run-20230926_013010-h7m7mija/files/config.yaml
2023-09-26 01:30:16,270 INFO    Thread-12 :187620 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla/wandb/run-20230926_013010-h7m7mija/files/wandb-summary.json
2023-09-26 01:30:16,270 INFO    Thread-12 :187620 [dir_watcher.py:_on_file_created():271] file/dir created: /home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla/wandb/run-20230926_013010-h7m7mija/files/output.log
2023-09-26 01:30:16,595 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: poll_exit
2023-09-26 01:30:17,598 INFO    SenderThread:187620 [sender.py:transition_state():613] send defer: 8
2023-09-26 01:30:17,598 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: poll_exit
2023-09-26 01:30:17,598 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: defer
2023-09-26 01:30:17,599 INFO    HandlerThread:187620 [handler.py:handle_request_defer():170] handle defer: 8
2023-09-26 01:30:17,599 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: defer
2023-09-26 01:30:17,599 INFO    SenderThread:187620 [sender.py:send_request_defer():609] handle sender defer: 8
2023-09-26 01:30:17,599 INFO    SenderThread:187620 [job_builder.py:build():281] Attempting to build job artifact
2023-09-26 01:30:17,599 INFO    SenderThread:187620 [job_builder.py:_get_source_type():393] is repo sourced job
2023-09-26 01:30:17,600 INFO    SenderThread:187620 [job_builder.py:build():369] adding wandb-job metadata file
2023-09-26 01:30:17,607 INFO    SenderThread:187620 [sender.py:transition_state():613] send defer: 9
2023-09-26 01:30:17,607 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: defer
2023-09-26 01:30:17,608 DEBUG   SenderThread:187620 [sender.py:send():380] send: artifact
2023-09-26 01:30:17,608 INFO    HandlerThread:187620 [handler.py:handle_request_defer():170] handle defer: 9
2023-09-26 01:30:18,271 INFO    Thread-12 :187620 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla/wandb/run-20230926_013010-h7m7mija/files/output.log
2023-09-26 01:30:21,598 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: keepalive
2023-09-26 01:30:22,911 INFO    SenderThread:187620 [sender.py:send_artifact():1456] sent artifact job-https___github.com_Xander-Hinrichsen_ddpm-vanilla.git_train.py - {'id': 'QXJ0aWZhY3Q6NTg0MjgyNjA0', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwMTEzNzQ2Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTg0MjgyNjA0', 'versionIndex': 0}}}
2023-09-26 01:30:22,911 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: defer
2023-09-26 01:30:22,912 INFO    SenderThread:187620 [sender.py:send_request_defer():609] handle sender defer: 9
2023-09-26 01:30:22,912 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: status_report
2023-09-26 01:30:22,912 INFO    SenderThread:187620 [dir_watcher.py:finish():358] shutting down directory watcher
2023-09-26 01:30:23,272 INFO    SenderThread:187620 [dir_watcher.py:finish():388] scan: /home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla/wandb/run-20230926_013010-h7m7mija/files
2023-09-26 01:30:23,272 INFO    SenderThread:187620 [dir_watcher.py:finish():402] scan save: /home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla/wandb/run-20230926_013010-h7m7mija/files/config.yaml config.yaml
2023-09-26 01:30:23,272 INFO    SenderThread:187620 [dir_watcher.py:finish():402] scan save: /home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla/wandb/run-20230926_013010-h7m7mija/files/output.log output.log
2023-09-26 01:30:23,272 INFO    SenderThread:187620 [dir_watcher.py:finish():402] scan save: /home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla/wandb/run-20230926_013010-h7m7mija/files/wandb-metadata.json wandb-metadata.json
2023-09-26 01:30:23,272 INFO    SenderThread:187620 [dir_watcher.py:finish():402] scan save: /home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla/wandb/run-20230926_013010-h7m7mija/files/requirements.txt requirements.txt
2023-09-26 01:30:23,272 INFO    SenderThread:187620 [dir_watcher.py:finish():402] scan save: /home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla/wandb/run-20230926_013010-h7m7mija/files/wandb-summary.json wandb-summary.json
2023-09-26 01:30:23,273 INFO    SenderThread:187620 [sender.py:transition_state():613] send defer: 10
2023-09-26 01:30:23,273 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: defer
2023-09-26 01:30:23,273 INFO    HandlerThread:187620 [handler.py:handle_request_defer():170] handle defer: 10
2023-09-26 01:30:23,280 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: defer
2023-09-26 01:30:23,280 INFO    SenderThread:187620 [sender.py:send_request_defer():609] handle sender defer: 10
2023-09-26 01:30:23,280 INFO    SenderThread:187620 [file_pusher.py:finish():175] shutting down file pusher
2023-09-26 01:30:23,676 INFO    wandb-upload_0:187620 [upload_job.py:push():131] Uploaded file /home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla/wandb/run-20230926_013010-h7m7mija/files/config.yaml
2023-09-26 01:30:24,084 INFO    wandb-upload_3:187620 [upload_job.py:push():131] Uploaded file /home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla/wandb/run-20230926_013010-h7m7mija/files/wandb-summary.json
2023-09-26 01:30:24,100 INFO    wandb-upload_1:187620 [upload_job.py:push():131] Uploaded file /home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla/wandb/run-20230926_013010-h7m7mija/files/output.log
2023-09-26 01:30:24,519 INFO    wandb-upload_2:187620 [upload_job.py:push():131] Uploaded file /home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla/wandb/run-20230926_013010-h7m7mija/files/requirements.txt
2023-09-26 01:30:24,719 INFO    Thread-11 (_thread_body):187620 [sender.py:transition_state():613] send defer: 11
2023-09-26 01:30:24,719 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: defer
2023-09-26 01:30:24,719 INFO    HandlerThread:187620 [handler.py:handle_request_defer():170] handle defer: 11
2023-09-26 01:30:24,719 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: defer
2023-09-26 01:30:24,720 INFO    SenderThread:187620 [sender.py:send_request_defer():609] handle sender defer: 11
2023-09-26 01:30:24,720 INFO    SenderThread:187620 [file_pusher.py:join():181] waiting for file pusher
2023-09-26 01:30:24,720 INFO    SenderThread:187620 [sender.py:transition_state():613] send defer: 12
2023-09-26 01:30:24,720 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: defer
2023-09-26 01:30:24,720 INFO    HandlerThread:187620 [handler.py:handle_request_defer():170] handle defer: 12
2023-09-26 01:30:24,720 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: defer
2023-09-26 01:30:24,720 INFO    SenderThread:187620 [sender.py:send_request_defer():609] handle sender defer: 12
2023-09-26 01:30:24,720 INFO    SenderThread:187620 [file_stream.py:finish():595] file stream finish called
2023-09-26 01:30:24,939 INFO    SenderThread:187620 [file_stream.py:finish():599] file stream finish is done
2023-09-26 01:30:24,940 INFO    SenderThread:187620 [sender.py:transition_state():613] send defer: 13
2023-09-26 01:30:24,940 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: defer
2023-09-26 01:30:24,940 INFO    HandlerThread:187620 [handler.py:handle_request_defer():170] handle defer: 13
2023-09-26 01:30:24,940 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: defer
2023-09-26 01:30:24,940 INFO    SenderThread:187620 [sender.py:send_request_defer():609] handle sender defer: 13
2023-09-26 01:30:24,940 INFO    SenderThread:187620 [sender.py:transition_state():613] send defer: 14
2023-09-26 01:30:24,940 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: defer
2023-09-26 01:30:24,940 INFO    HandlerThread:187620 [handler.py:handle_request_defer():170] handle defer: 14
2023-09-26 01:30:24,941 DEBUG   SenderThread:187620 [sender.py:send():380] send: final
2023-09-26 01:30:24,941 DEBUG   SenderThread:187620 [sender.py:send():380] send: footer
2023-09-26 01:30:24,941 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: defer
2023-09-26 01:30:24,941 INFO    SenderThread:187620 [sender.py:send_request_defer():609] handle sender defer: 14
2023-09-26 01:30:24,941 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: poll_exit
2023-09-26 01:30:24,941 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: poll_exit
2023-09-26 01:30:24,941 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: server_info
2023-09-26 01:30:24,942 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: server_info
2023-09-26 01:30:24,943 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: get_summary
2023-09-26 01:30:24,943 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: sampled_history
2023-09-26 01:30:24,944 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-26 01:30:24,944 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: job_info
2023-09-26 01:30:25,050 DEBUG   SenderThread:187620 [sender.py:send_request():407] send_request: job_info
2023-09-26 01:30:25,051 INFO    MainThread:187620 [wandb_run.py:_footer_history_summary_info():3554] rendering history
2023-09-26 01:30:25,051 INFO    MainThread:187620 [wandb_run.py:_footer_history_summary_info():3586] rendering summary
2023-09-26 01:30:25,051 INFO    MainThread:187620 [wandb_run.py:_footer_sync_info():3513] logging synced files
2023-09-26 01:30:25,051 DEBUG   HandlerThread:187620 [handler.py:handle_request():144] handle_request: shutdown
2023-09-26 01:30:25,051 INFO    HandlerThread:187620 [handler.py:finish():844] shutting down handler
2023-09-26 01:30:25,944 INFO    WriterThread:187620 [datastore.py:close():294] close: /home/xander/Documents/research_projects/not_sota/DDPM_Vanilla/ddpm-vanilla/wandb/run-20230926_013010-h7m7mija/run-h7m7mija.wandb
2023-09-26 01:30:26,051 INFO    SenderThread:187620 [sender.py:finish():1534] shutting down sender
2023-09-26 01:30:26,051 INFO    SenderThread:187620 [file_pusher.py:finish():175] shutting down file pusher
2023-09-26 01:30:26,051 INFO    SenderThread:187620 [file_pusher.py:join():181] waiting for file pusher
